fips,year,pop_county
20177,1992,164229
20177,1993,165722
20177,1994,167162
20177,1995,167734
20177,1996,168236
20177,1997,168547
20177,1998,169356
20177,1999,169499
20177,2000,170027
20177,2001,170320
20177,2002,170349
20177,2003,170854
20177,2004,171378
20177,2005,171893
20177,2006,172986
20177,2007,174162
20177,2008,175449
20177,2009,176786
20177,2010,178350
20177,2011,178928
20177,2012,178965
20177,2013,178657
20177,2014,178586
20177,2015,178736
20177,2016,178426
20177,2017,178173
20177,2018,177499
20179,1990,3055
20179,1991,3024
20179,1992,3020
20179,1993,2923
20179,1994,2871
20179,1995,2867
20179,1996,2863
20179,1997,2863
20179,1998,2861
20179,1999,2836
20179,2000,2795
20179,2001,2728
20179,2002,2675
20179,2003,2659
20179,2004,2594
20179,2005,2618
20179,2006,2585
20179,2007,2578
20179,2008,2605
20179,2009,2575
20179,2010,2530
20179,2011,2501
20179,2012,2491
20179,2013,2500
20179,2014,2502
20179,2015,2476
20179,2016,2487
20179,2017,2531
20179,2018,2533
20181,1990,6929
20181,1991,6841
20181,1992,6844
20181,1993,6912
20181,1994,6974
20181,1995,6895
20181,1996,6865
20181,1997,6782
20181,1998,6781
20181,1999,6790
20181,2000,6746
20181,2001,6606
20181,2002,6396
20181,2003,6293
20181,2004,6186
20181,2005,6155
20181,2006,5979
20181,2007,6004
20181,2008,6017
20181,2009,6004
20181,2010,6018
20181,2011,6053
20181,2012,6120
20181,2013,6090
20181,2014,6067
20181,2015,5963
20181,2016,5954
20181,2017,5948
20181,2018,5899
20183,1990,5045
20183,1991,4969
20183,1992,4889
20183,1993,4857
20183,1994,4808
20183,1995,4795
20183,1996,4757
20183,1997,4621
20183,1998,4587
20183,1999,4584
20183,2000,4519
20183,2001,4416
20183,2002,4311
20183,2003,4246
20183,2004,4190
20183,2005,4128
20183,2006,4052
20183,2007,4008
20183,2008,3909
20183,2009,3849
20183,2010,3860
20183,2011,3791
20183,2012,3753
20183,2013,3699
20183,2014,3729
20183,2015,3689
20183,2016,3656
20183,2017,3636
20183,2018,3603
20185,1990,5317
20185,1991,5181
20185,1992,5096
20185,1993,5151
20185,1994,5178
20185,1995,5114
20185,1996,5053
20185,1997,4972
20185,1998,4927
20185,1999,4865
20185,2000,4752
20185,2001,4723
20185,2002,4646
20185,2003,4559
20185,2004,4468
20185,2005,4473
20185,2006,4440
20185,2007,4460
20185,2008,4404
20185,2009,4422
20185,2010,4429
20185,2011,4380
20185,2012,4349
20185,2013,4340
20185,2014,4282
20185,2015,4216
20185,2016,4186
20185,2017,4207
20185,2018,4178
20187,1990,2334
20187,1991,2402
20187,1992,2338
20187,1993,2299
20187,1994,2376
20187,1995,2394
20187,1996,2408
20187,1997,2439
20187,1998,2400
20187,1999,2400
20187,2000,2394
20187,2001,2410
20187,2002,2421
20187,2003,2366
20187,2004,2354
20187,2005,2252
20187,2006,2212
20187,2007,2176
20187,2008,2169
20187,2009,2174
20187,2010,2245
20187,2011,2211
20187,2012,2153
20187,2013,2176
20187,2014,2139
20187,2015,2069
20187,2016,2089
20187,2017,2029
20187,2018,1987
20189,1990,5060
20189,1991,5092
20189,1992,5187
20189,1993,5234
20189,1994,5220
20189,1995,5254
20189,1996,5331
20189,1997,5363
20189,1998,5439
20189,1999,5423
20189,2000,5460
20189,2001,5428
20189,2002,5442
20189,2003,5473
20189,2004,5626
20189,2005,5592
20189,2006,5481
20189,2007,5397
20189,2008,5440
20189,2009,5592
20189,2010,5752
20189,2011,5630
20189,2012,5739
20189,2013,5810
20189,2014,5842
20189,2015,5795
20189,2016,5661
20189,2017,5573
20189,2018,5559
20191,1990,25845
20191,1991,25883
20191,1992,25907
20191,1993,25973
20191,1994,25951
20191,1995,25900
20191,1996,26019
20191,1997,26041
20191,1998,26183
20191,1999,25974
20191,2000,25946
20191,2001,25704
20191,2002,25500
20191,2003,25248
20191,2004,25146
20191,2005,24795
20191,2006,24493
20191,2007,24290
20191,2008,24238
20191,2009,24160
20191,2010,24117
20191,2011,23783
20191,2012,23630
20191,2013,23533
20191,2014,23379
20191,2015,23403
20191,2016,23165
20191,2017,23098
20191,2018,22996
20193,1990,8283
20193,1991,8375
20193,1992,8374
20193,1993,8302
20193,1994,8442
20193,1995,8465
20193,1996,8473
20193,1997,8342
20193,1998,8230
20193,1999,8177
20193,2000,8179
20193,2001,8164
20193,2002,8119
20193,2003,8040
20193,2004,7919
20193,2005,7768
20193,2006,7726
20193,2007,7681
20193,2008,7685
20193,2009,7753
20193,2010,7930
20193,2011,7939
20193,2012,7931
20193,2013,7933
20193,2014,7836
20193,2015,7896
20193,2016,7847
20193,2017,7830
20193,2018,7711
20195,1990,3683
20195,1991,3618
20195,1992,3573
20195,1993,3570
20195,1994,3553
20195,1995,3549
20195,1996,3522
20195,1997,3442
20195,1998,3411
20195,1999,3400
20195,2000,3280
20195,2001,3225
20195,2002,3137
20195,2003,3097
20195,2004,3120
20195,2005,3025
20195,2006,2991
20195,2007,2971
20195,2008,2943
20195,2009,2985
20195,2010,3006
20195,2011,2953
20195,2012,2941
20195,2013,2945
20195,2014,2895
20195,2015,2906
20195,2016,2849
20195,2017,2848
20195,2018,2793
20197,1990,6581
20197,1991,6491
20197,1992,6499
20197,1993,6622
20197,1994,6721
20197,1995,6779
20197,1996,6839
20197,1997,6897
20197,1998,6855
20197,1999,6864
20197,2000,6868
20197,2001,6801
20197,2002,6750
20197,2003,6759
20197,2004,6823
20197,2005,6925
20197,2006,6845
20197,2007,6998
20197,2008,7077
20197,2009,7059
20197,2010,7049
20197,2011,7037
20197,2012,6994
20197,2013,7025
20197,2014,6938
20197,2015,6884
20197,2016,6881
20197,2017,6839
20197,2018,6899
20199,1990,1813
20199,1991,1841
20199,1992,1823
20199,1993,1825
20199,1994,1811
20199,1995,1799
20199,1996,1798
20199,1997,1804
20199,1998,1801
20199,1999,1787
20199,2000,1733
20199,2001,1695
20199,2002,1671
20199,2003,1623
20199,2004,1562
20199,2005,1531
20199,2006,1527
20199,2007,1481
20199,2008,1447
20199,2009,1469
20199,2010,1480
20199,2011,1525
20199,2012,1523
20199,2013,1560
20199,2014,1501
20199,2015,1505
20199,2016,1502
20199,2017,1526
20199,2018,1503
20201,1990,7042
20201,1991,6945
20201,1992,6835
20201,1993,6808
20201,1994,6801
20201,1995,6809
20201,1996,6713
20201,1997,6651
20201,1998,6533
20201,1999,6505
20201,2000,6413
20201,2001,6281
20201,2002,6201
20201,2003,6156
20201,2004,6072
20201,2005,6022
20201,2006,5950
20201,2007,5880
20201,2008,5848
20201,2009,5779
20201,2010,5784
20201,2011,5818
20201,2012,5726
20201,2013,5625
20201,2014,5610
20201,2015,5568
20201,2016,5563
20201,2017,5466
20201,2018,5420
20203,1990,2739
20203,1991,2692
20203,1992,2710
20203,1993,2739
20203,1994,2787
20203,1995,2748
20203,1996,2678
20203,1997,2664
20203,1998,2598
20203,1999,2533
20203,2000,2512
20203,2001,2511
20203,2002,2453
20203,2003,2431
20203,2004,2347
20203,2005,2361
20203,2006,2287
20203,2007,2264
20203,2008,2222
20203,2009,2211
20203,2010,2238
20203,2011,2258
20203,2012,2226
20203,2013,2190
20203,2014,2185
20203,2015,2164
20203,2016,2130
20203,2017,2130
20203,2018,2105
20205,1990,10247
20205,1991,10066
20205,1992,10138
20205,1993,10259
20205,1994,10314
20205,1995,10394
20205,1996,10418
20205,1997,10397
20205,1998,10380
20205,1999,10406
20205,2000,10303
20205,2001,10216
20205,2002,10104
20205,2003,10063
20205,2004,9784
20205,2005,9772
20205,2006,9747
20205,2007,9783
20205,2008,9592
20205,2009,9485
20205,2010,9392
20205,2011,9241
20205,2012,9123
20205,2013,9094
20205,2014,8973
20205,2015,8848
20205,2016,8700
20205,2017,8712
20205,2018,8665
20207,1990,4122
20207,1991,4048
20207,1992,4026
20207,1993,4034
20207,1994,4010
20207,1995,4015
20207,1996,3958
20207,1997,3942
20207,1998,3903
20207,1999,3868
20207,2000,3754
20207,2001,3742
20207,2002,3602
20207,2003,3572
20207,2004,3485
20207,2005,3523
20207,2006,3440
20207,2007,3363
20207,2008,3347
20207,2009,3309
20207,2010,3309
20207,2011,3323
20207,2012,3275
20207,2013,3216
20207,2014,3188
20207,2015,3144
20207,2016,3190
20207,2017,3145
20207,2018,3183
20209,1990,161973
20209,1991,161073
20209,1992,160260
20209,1993,159449
20209,1994,158308
20209,1995,157887
20209,1996,157650
20209,1997,157858
20209,1998,158228
20209,1999,157980
20209,2000,157883
20209,2001,158372
20209,2002,157498
20209,2003,156276
20209,2004,154874
20209,2005,154356
20209,2006,153689
20209,2007,154267
20209,2008,155092
20209,2009,156416
20209,2010,157639
20209,2011,158020
20209,2012,159411
20209,2013,160984
20209,2014,162320
20209,2015,163832
20209,2016,164934
20209,2017,165313
20209,2018,165324
21001,1990,15387
21001,1991,15553
21001,1992,15766
21001,1993,16009
21001,1994,16233
21001,1995,16564
21001,1996,16782
21001,1997,16895
21001,1998,16942
21001,1999,17054
21001,2000,17327
21001,2001,17584
21001,2002,17762
21001,2003,17924
21001,2004,17994
21001,2005,18128
21001,2006,18335
21001,2007,18493
21001,2008,18541
21001,2009,18729
21001,2010,18761
21001,2011,18991
21001,2012,18937
21001,2013,19126
21001,2014,19265
21001,2015,19168
21001,2016,19264
21001,2017,19294
21001,2018,19215
21003,1990,14723
21003,1991,14803
21003,1992,15090
21003,1993,15374
21003,1994,15754
21003,1995,16091
21003,1996,16375
21003,1997,16768
21003,1998,17243
21003,1999,17658
21003,2000,17820
21003,2001,17947
21003,2002,18219
21003,2003,18434
21003,2004,18699
21003,2005,18910
21003,2006,19272
21003,2007,19540
21003,2008,19838
21003,2009,19811
21003,2010,20048
21003,2011,20190
21003,2012,20250
21003,2013,20333
21003,2014,20510
21003,2015,20678
21003,2016,20738
21003,2017,20921
21003,2018,21122
21005,1990,14672
21005,1991,15121
21005,1992,15607
21005,1993,16198
21005,1994,16769
21005,1995,17191
21005,1996,17764
21005,1997,18092
21005,1998,18553
21005,1999,18864
21005,2000,19151
21005,2001,19382
21005,2002,19315
21005,2003,19504
21005,2004,19714
21005,2005,19987
21005,2006,20519
21005,2007,20999
21005,2008,21088
21005,2009,21328
21005,2010,21457
21005,2011,21551
21005,2012,21686
21005,2013,21737
21005,2014,21853
21005,2015,21891
21005,2016,22146
21005,2017,22518
21005,2018,22663
